"","modelType","seed","nCellType","nSample","Batch","CancerType","ARI"
"741","NullModel","1732165738",5,20,TRUE,TRUE,0.457676608448049
"742","HighVar0.1","1732165742",5,20,TRUE,TRUE,0.595434882128677
"743","HighVar0.16","1732165742",5,20,TRUE,TRUE,0.564614092853979
"744","HighVar0.23","1732165742",5,20,TRUE,TRUE,0.56506693120592
"745","HighVar0.3","1732165742",5,20,TRUE,TRUE,0.597712361534957
"746","HighVar0.4","1732165742",5,20,TRUE,TRUE,0.591805962695368
"747","NullModel","1732165742",5,20,TRUE,TRUE,0.600592181802559
"748","HighVar0.1","1732165744",5,20,TRUE,TRUE,0.505855695275991
"749","HighVar0.16","1732165744",5,20,TRUE,TRUE,0.49987851131993
"750","HighVar0.23","1732165744",5,20,TRUE,TRUE,0.508229586337543
"751","HighVar0.3","1732165744",5,20,TRUE,TRUE,0.487725542590981
"752","HighVar0.4","1732165744",5,20,TRUE,TRUE,0.508027654949748
"753","NullModel","1732165744",5,20,TRUE,TRUE,0.507471488650795
"754","HighVar0.1","1732165745",5,20,TRUE,TRUE,0.466625184593876
"755","HighVar0.16","1732165745",5,20,TRUE,TRUE,0.473689715589512
"756","HighVar0.23","1732165745",5,20,TRUE,TRUE,0.464797608281664
"757","HighVar0.3","1732165745",5,20,TRUE,TRUE,0.521937576542987
"758","HighVar0.4","1732165745",5,20,TRUE,TRUE,0.433008854322011
"759","NullModel","1732165745",5,20,TRUE,TRUE,0.489798263152232
"760","HighVar0.1","1732165762",5,20,TRUE,TRUE,0.447967278543974
"761","HighVar0.16","1732165762",5,20,TRUE,TRUE,0.399349726455974
"762","HighVar0.23","1732165762",5,20,TRUE,TRUE,0.468999181119927
"763","HighVar0.3","1732165762",5,20,TRUE,TRUE,0.491079128769633
"764","HighVar0.4","1732165762",5,20,TRUE,TRUE,0.462977489299796
"765","NullModel","1732165762",5,20,TRUE,TRUE,0.472533568612775
"766","HighVar0.1","1732165764",5,20,TRUE,TRUE,0.54161757798804
"767","HighVar0.16","1732165764",5,20,TRUE,TRUE,0.466528096335733
"768","HighVar0.23","1732165764",5,20,TRUE,TRUE,0.55556299203076
"769","HighVar0.3","1732165764",5,20,TRUE,TRUE,0.540170343118141
"770","HighVar0.4","1732165764",5,20,TRUE,TRUE,0.478614126802889
"771","NullModel","1732165764",5,20,TRUE,TRUE,0.492792398640961
"772","HighVar0.1","1732165770",5,20,TRUE,TRUE,0.549083598249514
"773","HighVar0.16","1732165770",5,20,TRUE,TRUE,0.560555217610458
"774","HighVar0.23","1732165770",5,20,TRUE,TRUE,0.534886203845141
"775","HighVar0.3","1732165770",5,20,TRUE,TRUE,0.511451691806281
"776","HighVar0.4","1732165770",5,20,TRUE,TRUE,0.55886094629637
"777","NullModel","1732165770",5,20,TRUE,TRUE,0.552516636035505
"778","HighVar0.1","1732165796",5,20,TRUE,TRUE,0.519616429819507
"779","HighVar0.16","1732165796",5,20,TRUE,TRUE,0.498129369339529
"780","HighVar0.23","1732165796",5,20,TRUE,TRUE,0.502704428942182
"781","HighVar0.3","1732165796",5,20,TRUE,TRUE,0.480784659499262
"782","HighVar0.4","1732165796",5,20,TRUE,TRUE,0.501999398086555
"783","NullModel","1732165796",5,20,TRUE,TRUE,0.56288041592738
"784","HighVar0.1","1732165808",5,20,TRUE,TRUE,0.376030157352006
"785","HighVar0.16","1732165808",5,20,TRUE,TRUE,0.371897209127305
"786","HighVar0.23","1732165808",5,20,TRUE,TRUE,0.384740191681575
"787","HighVar0.3","1732165808",5,20,TRUE,TRUE,0.381522482773897
"788","HighVar0.4","1732165808",5,20,TRUE,TRUE,0.355438630258505
"789","NullModel","1732165808",5,20,TRUE,TRUE,0.363158813214338
"790","HighVar0.1","1732165811",5,20,TRUE,TRUE,0.556246571388606
"791","HighVar0.16","1732165811",5,20,TRUE,TRUE,0.531670709354799
"792","HighVar0.3","1732165811",5,20,TRUE,TRUE,0.556776722165327
"793","HighVar0.4","1732165811",5,20,TRUE,TRUE,0.563432618065834
"794","NullModel","1732165811",5,20,TRUE,TRUE,0.508581803512752
"795","HighVar0.1","1732165814",5,20,TRUE,TRUE,0.484181904359375
"796","HighVar0.16","1732165814",5,20,TRUE,TRUE,0.456355313138301
"797","HighVar0.23","1732165814",5,20,TRUE,TRUE,0.454399569304534
"798","HighVar0.3","1732165814",5,20,TRUE,TRUE,0.392086334301574
"799","HighVar0.4","1732165814",5,20,TRUE,TRUE,0.442085083455827
"800","NullModel","1732165814",5,20,TRUE,TRUE,0.465279499916384
"801","HighVar0.1","1732165818",5,20,TRUE,TRUE,0.518627256827558
"802","HighVar0.16","1732165818",5,20,TRUE,TRUE,0.531278257144203
"803","HighVar0.23","1732165818",5,20,TRUE,TRUE,0.547104040108007
"804","HighVar0.3","1732165818",5,20,TRUE,TRUE,0.513106890072879
"805","HighVar0.4","1732165818",5,20,TRUE,TRUE,0.559078486146566
"806","NullModel","1732165818",5,20,TRUE,TRUE,0.563331416174882
"807","HighVar0.1","1732165826",5,20,TRUE,TRUE,0.480213703565568
"808","HighVar0.16","1732165826",5,20,TRUE,TRUE,0.423431058639267
"809","HighVar0.23","1732165826",5,20,TRUE,TRUE,0.387208521694509
"810","HighVar0.3","1732165826",5,20,TRUE,TRUE,0.421172126887578
"811","HighVar0.4","1732165826",5,20,TRUE,TRUE,0.438669268910582
"812","NullModel","1732165826",5,20,TRUE,TRUE,0.372656518243387
"813","HighVar0.1","1732165832",5,20,TRUE,TRUE,0.546815957847562
"814","HighVar0.16","1732165832",5,20,TRUE,TRUE,0.543455285169363
"815","HighVar0.23","1732165832",5,20,TRUE,TRUE,0.540653299796513
"816","HighVar0.3","1732165832",5,20,TRUE,TRUE,0.519644777802809
"817","HighVar0.4","1732165832",5,20,TRUE,TRUE,0.564146090421794
"818","NullModel","1732165832",5,20,TRUE,TRUE,0.531133383310455
"819","HighVar0.1","1732165833",5,20,TRUE,TRUE,0.476368064219823
"820","HighVar0.16","1732165833",5,20,TRUE,TRUE,0.424097467783514
"821","HighVar0.23","1732165833",5,20,TRUE,TRUE,0.385195623065117
"822","HighVar0.3","1732165833",5,20,TRUE,TRUE,0.450723005693297
"823","HighVar0.4","1732165833",5,20,TRUE,TRUE,0.44565877884778
"824","NullModel","1732165833",5,20,TRUE,TRUE,0.399203688110731
"825","HighVar0.1","1732165835",5,20,TRUE,TRUE,0.496779256714293
"826","HighVar0.16","1732165835",5,20,TRUE,TRUE,0.489496053645123
"827","HighVar0.23","1732165835",5,20,TRUE,TRUE,0.46079131913121
"828","HighVar0.3","1732165835",5,20,TRUE,TRUE,0.467084956869278
"829","HighVar0.4","1732165835",5,20,TRUE,TRUE,0.476680846636216
"830","NullModel","1732165835",5,20,TRUE,TRUE,0.380300984183663
"831","HighVar0.1","1732165843",5,20,TRUE,TRUE,0.547859640181487
"832","HighVar0.16","1732165843",5,20,TRUE,TRUE,0.477325082162801
"833","HighVar0.23","1732165843",5,20,TRUE,TRUE,0.533825686736798
"834","HighVar0.3","1732165843",5,20,TRUE,TRUE,0.537448504066246
"835","HighVar0.4","1732165843",5,20,TRUE,TRUE,0.553586218754977
"836","NullModel","1732165843",5,20,TRUE,TRUE,0.575552529083808
"837","HighVar0.1","1732165847",5,20,TRUE,TRUE,0.487020773911429
"838","HighVar0.16","1732165847",5,20,TRUE,TRUE,0.428698616393078
"839","HighVar0.23","1732165847",5,20,TRUE,TRUE,0.500360135324743
"840","HighVar0.3","1732165847",5,20,TRUE,TRUE,0.499941885195655
"841","HighVar0.4","1732165847",5,20,TRUE,TRUE,0.54042269830014
"842","NullModel","1732165847",5,20,TRUE,TRUE,0.511621300770904
"843","HighVar0.1","1732165852",5,20,TRUE,TRUE,0.409798067819349
"844","HighVar0.16","1732165852",5,20,TRUE,TRUE,0.428615168728783
"845","HighVar0.23","1732165852",5,20,TRUE,TRUE,0.427482060744129
"846","HighVar0.3","1732165852",5,20,TRUE,TRUE,0.434347931853648
"847","HighVar0.4","1732165852",5,20,TRUE,TRUE,0.432520316098578
"848","NullModel","1732165852",5,20,TRUE,TRUE,0.444524811659948
"849","HighVar0.1","1732165862",5,20,TRUE,TRUE,0.548739690642035
"850","HighVar0.16","1732165862",5,20,TRUE,TRUE,0.552268861156134
"851","HighVar0.23","1732165862",5,20,TRUE,TRUE,0.573772481475116
"852","HighVar0.3","1732165862",5,20,TRUE,TRUE,0.544283358695619
"853","HighVar0.4","1732165862",5,20,TRUE,TRUE,0.556780722571508
"854","NullModel","1732165862",5,20,TRUE,TRUE,0.568142800753594
"855","HighVar0.1","1732165884",5,20,TRUE,TRUE,0.404629117974649
"856","HighVar0.16","1732165884",5,20,TRUE,TRUE,0.457842904768277
"857","HighVar0.23","1732165884",5,20,TRUE,TRUE,0.437722729316997
"858","HighVar0.3","1732165884",5,20,TRUE,TRUE,0.466077538004435
"859","HighVar0.4","1732165884",5,20,TRUE,TRUE,0.464602824286468
"860","NullModel","1732165884",5,20,TRUE,TRUE,0.437770918189671
"861","HighVar0.1","1732165891",5,20,TRUE,TRUE,0.557365688788711
"862","HighVar0.16","1732165891",5,20,TRUE,TRUE,0.567580525525685
"863","HighVar0.23","1732165891",5,20,TRUE,TRUE,0.556943929489733
"864","HighVar0.3","1732165891",5,20,TRUE,TRUE,0.504859871976098
"865","HighVar0.4","1732165891",5,20,TRUE,TRUE,0.55686616818478
"866","NullModel","1732165891",5,20,TRUE,TRUE,0.519595155123098
"867","HighVar0.1","1732165892",5,20,TRUE,TRUE,0.534499943471277
"868","HighVar0.16","1732165892",5,20,TRUE,TRUE,0.522096029670671
"869","HighVar0.23","1732165892",5,20,TRUE,TRUE,0.548809552057155
"870","HighVar0.3","1732165892",5,20,TRUE,TRUE,0.521820840458725
"871","HighVar0.4","1732165892",5,20,TRUE,TRUE,0.535450985679165
"872","NullModel","1732165892",5,20,TRUE,TRUE,0.555126708104844
"873","HighVar0.1","1732165905",5,20,TRUE,TRUE,0.532622169726404
"874","HighVar0.16","1732165905",5,20,TRUE,TRUE,0.493401396622132
"875","HighVar0.23","1732165905",5,20,TRUE,TRUE,0.527277329130799
"876","HighVar0.3","1732165905",5,20,TRUE,TRUE,0.516817618393979
"877","HighVar0.4","1732165905",5,20,TRUE,TRUE,0.509587310080376
"878","NullModel","1732165905",5,20,TRUE,TRUE,0.449127644973105
"879","HighVar0.1","1732165906",5,20,TRUE,TRUE,0.488348366692481
"880","HighVar0.16","1732165906",5,20,TRUE,TRUE,0.479235582477347
"881","HighVar0.23","1732165906",5,20,TRUE,TRUE,0.458167468486549
"882","HighVar0.3","1732165906",5,20,TRUE,TRUE,0.501620575980022
"883","HighVar0.4","1732165906",5,20,TRUE,TRUE,0.50500165657076
"884","NullModel","1732165906",5,20,TRUE,TRUE,0.427994843030874
"885","HighVar0.1","1732165936",5,20,TRUE,TRUE,0.409179476983232
"886","HighVar0.16","1732165936",5,20,TRUE,TRUE,0.447076342491553
"887","HighVar0.23","1732165936",5,20,TRUE,TRUE,0.437145168691263
"888","HighVar0.3","1732165936",5,20,TRUE,TRUE,0.388413966444521
"889","HighVar0.4","1732165936",5,20,TRUE,TRUE,0.460367499322451
"890","NullModel","1732165936",5,20,TRUE,TRUE,0.430222076494826
"891","HighVar0.1","1732165966",5,20,TRUE,TRUE,0.508129969247109
"892","HighVar0.16","1732165966",5,20,TRUE,TRUE,0.534891154484488
"893","HighVar0.23","1732165966",5,20,TRUE,TRUE,0.55838290426787
"894","HighVar0.3","1732165966",5,20,TRUE,TRUE,0.491983679061381
"895","HighVar0.4","1732165966",5,20,TRUE,TRUE,0.487279958304007
"896","NullModel","1732165966",5,20,TRUE,TRUE,0.501966770166147
"897","HighVar0.1","1732165971",5,20,TRUE,TRUE,0.547369367022128
"898","HighVar0.16","1732165971",5,20,TRUE,TRUE,0.561461838353108
"899","HighVar0.23","1732165971",5,20,TRUE,TRUE,0.543489023120668
"900","HighVar0.3","1732165971",5,20,TRUE,TRUE,0.55381008778371
"901","HighVar0.4","1732165971",5,20,TRUE,TRUE,0.5740108914915
"902","NullModel","1732165971",5,20,TRUE,TRUE,0.621316156929215
"903","HighVar0.1","1732165987",5,20,TRUE,TRUE,0.475523958479408
"904","HighVar0.16","1732165987",5,20,TRUE,TRUE,0.491010761149734
"905","HighVar0.23","1732165987",5,20,TRUE,TRUE,0.49814097010054
"906","HighVar0.3","1732165987",5,20,TRUE,TRUE,0.478643098761252
"907","HighVar0.4","1732165987",5,20,TRUE,TRUE,0.480973994492438
"908","NullModel","1732165987",5,20,TRUE,TRUE,0.491971078150375
"909","HighVar0.1","1732165990",5,20,TRUE,TRUE,0.508068003424975
"910","HighVar0.16","1732165990",5,20,TRUE,TRUE,0.479830501385457
"911","HighVar0.23","1732165990",5,20,TRUE,TRUE,0.524637096126482
"912","HighVar0.3","1732165990",5,20,TRUE,TRUE,0.49382595856686
"913","HighVar0.4","1732165990",5,20,TRUE,TRUE,0.45571448929538
"914","NullModel","1732165990",5,20,TRUE,TRUE,0.516153747887381
"915","HighVar0.1","1732165993",5,20,TRUE,TRUE,0.394906568673517
"916","HighVar0.16","1732165993",5,20,TRUE,TRUE,0.41997298868148
"917","HighVar0.23","1732165993",5,20,TRUE,TRUE,0.35546386059437
"918","HighVar0.3","1732165993",5,20,TRUE,TRUE,0.383349008914581
"919","HighVar0.4","1732165993",5,20,TRUE,TRUE,0.356546995484346
"920","NullModel","1732165993",5,20,TRUE,TRUE,0.40034116525681
"921","HighVar0.1","1732165994",5,20,TRUE,TRUE,0.408724107107286
"922","HighVar0.16","1732165994",5,20,TRUE,TRUE,0.390937897125541
"923","HighVar0.23","1732165994",5,20,TRUE,TRUE,0.376567662302975
"924","HighVar0.3","1732165994",5,20,TRUE,TRUE,0.34453591911397
"925","HighVar0.4","1732165994",5,20,TRUE,TRUE,0.333183681911358
"926","NullModel","1732165994",5,20,TRUE,TRUE,0.328374684337584
"927","HighVar0.1","1732166009",5,20,TRUE,TRUE,0.488111985257713
"928","HighVar0.16","1732166009",5,20,TRUE,TRUE,0.478906990492851
"929","HighVar0.23","1732166009",5,20,TRUE,TRUE,0.479402195716398
"930","HighVar0.3","1732166009",5,20,TRUE,TRUE,0.455424140259687
"931","HighVar0.4","1732166009",5,20,TRUE,TRUE,0.495394577943695
"932","NullModel","1732166009",5,20,TRUE,TRUE,0.501083505961366
"933","HighVar0.1","1732166012",5,20,TRUE,TRUE,0.438715054211663
"934","HighVar0.16","1732166012",5,20,TRUE,TRUE,0.453513767207546
"935","HighVar0.23","1732166012",5,20,TRUE,TRUE,0.431846201686013
"936","HighVar0.3","1732166012",5,20,TRUE,TRUE,0.441646583789847
"937","HighVar0.4","1732166012",5,20,TRUE,TRUE,0.447085939469502
"938","NullModel","1732166012",5,20,TRUE,TRUE,0.394261722794688
"939","HighVar0.1","1732166045",5,20,TRUE,TRUE,0.341510544060685
"940","HighVar0.16","1732166045",5,20,TRUE,TRUE,0.335100096553588
"941","HighVar0.23","1732166045",5,20,TRUE,TRUE,0.363007131859134
"942","HighVar0.3","1732166045",5,20,TRUE,TRUE,0.318524011565246
"943","HighVar0.4","1732166045",5,20,TRUE,TRUE,0.299699592447602
"944","NullModel","1732166045",5,20,TRUE,TRUE,0.299122350838533
"945","HighVar0.1","1732166052",5,20,TRUE,TRUE,0.533311215646034
"946","HighVar0.16","1732166052",5,20,TRUE,TRUE,0.518596770068518
"947","HighVar0.23","1732166052",5,20,TRUE,TRUE,0.49373455350653
"948","HighVar0.3","1732166052",5,20,TRUE,TRUE,0.552461967708556
"949","HighVar0.4","1732166052",5,20,TRUE,TRUE,0.53290924293302
"950","NullModel","1732166052",5,20,TRUE,TRUE,0.552863925825505
"951","HighVar0.1","1732166071",5,20,TRUE,TRUE,0.508576173943159
"952","HighVar0.16","1732166071",5,20,TRUE,TRUE,0.50161377690547
"953","HighVar0.23","1732166071",5,20,TRUE,TRUE,0.532038384503742
"954","HighVar0.3","1732166071",5,20,TRUE,TRUE,0.503668474776537
"955","HighVar0.4","1732166071",5,20,TRUE,TRUE,0.494624915388776
"956","NullModel","1732166071",5,20,TRUE,TRUE,0.502016532595015
"957","HighVar0.1","1732166093",5,20,TRUE,TRUE,0.444628009748043
"958","HighVar0.16","1732166093",5,20,TRUE,TRUE,0.475424338540156
"959","HighVar0.23","1732166093",5,20,TRUE,TRUE,0.477277013579945
"960","HighVar0.3","1732166093",5,20,TRUE,TRUE,0.50121901764617
"961","HighVar0.4","1732166093",5,20,TRUE,TRUE,0.388528654363079
"962","NullModel","1732166093",5,20,TRUE,TRUE,0.470729193803492
